PinCode,MccCode,Pincode_Mcccode,RegionName
532406,5,5324065,VIZAG
530052,4,5300524,VIZAG
535125,3,5351253,VIZAG
535280,2,5352802,VIZAG
535260,2,5352602,VIZAG
534341,744,534341744,VIJAYAWADA
509228,234,509228234,HYDERABAD-1
585421,263,585421263,HYDERABAD-1
509321,315,509321315,HYDERABAD-1
509412,321,509412321,HYDERABAD-1
509340,232,509340232,HYDERABAD-1
509410,505,509410505,HYDERABAD-1
301001,224,301001224,RAI
509103,306,509103306,HYDERABAD-1
583229,225,583229225,HYDERABAD-1
585421,283,585421283,HYDERABAD-1
509321,316,509321316,HYDERABAD-1
509338,307,509338307,HYDERABAD-1
509235,411,509235411,HYDERABAD-1
509335,511,509335511,HYDERABAD-1
584101,630,584101630,HYDERABAD-1
509380,424,509380424,HYDERABAD-1
509301,632,509301632,HYDERABAD-1
509104,624,509104624,HYDERABAD-1
533577,538,533577538,VIJAYAWADA
533201,540,533201540,VIJAYAWADA
534426,847,534426847,VIJAYAWADA
534426,848,534426848,VIJAYAWADA
533437,162,533437162,VIJAYAWADA
521214,212,521214212,VIJAYAWADA
507306,102,507306102,VIJAYAWADA
522256,513,522256513,VIJAYAWADA
522213,157,522213157,VIJAYAWADA
522647,152,522647152,VIJAYAWADA
533201,297,533201297,VIJAYAWADA
522408,617,522408617,VIJAYAWADA
523302,659,523302659,VIJAYAWADA
522615,157,522615157,VIJAYAWADA
517370,2833,5173702833,TIRUPATI
147101,1442,1471011442,RAI
250341,1440,2503411440,RAI
250341,1440,2503411440,RAI
136034,155,136034155,RAI
151502,1436,1515021436,RAI
301408,126,301408126,RAI
301001,259,301001259,RAI
301413,264,301413264,RAI
151501,1436,1515011436,RAI
151501,585,151501585,RAI
123501,1802,1235011802,RAI
301409,236,301409236,RAI
301402,1802,3014021802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301412,1802,3014121802,RAI
509381,511,509381511,HYDERABAD-1
583229,413,583229413,HYDERABAD-1
585421,421,585421421,HYDERABAD-1
501503,343,501503343,HYDERABAD-1
509235,322,509235322,HYDERABAD-1
509206,413,509206413,HYDERABAD-1
509128,102,509128102,HYDERABAD-1
509324,923,509324923,HYDERABAD-1
509202,201,509202201,HYDERABAD-1
509408,302,509408302,HYDERABAD-1
533435,13,53343513,VIJAYAWADA
533201,537,533201537,VIJAYAWADA
533210,541,533210541,VIJAYAWADA
534425,221,534425221,VIJAYAWADA
534426,850,534426850,VIJAYAWADA
521201,150,521201150,VIJAYAWADA
507164,222,507164222,VIJAYAWADA
533450,222,533450222,VIJAYAWADA
534426,411,534426411,VIJAYAWADA
522314,161,522314161,VIJAYAWADA
522268,168,522268168,VIJAYAWADA
533240,430,533240430,VIJAYAWADA
522403,640,522403640,VIJAYAWADA
522601,441,522601441,VIJAYAWADA
522615,441,522615441,VIJAYAWADA
517391,1656,5173911656,TIRUPATI
563146,1652,5631461652,TIRUPATI
632204,99,63220499,TIRUPATI
561208,5648,5612085648,TIRUPATI
522256,155,522256155,VIJAYAWADA
522647,450,522647450,VIJAYAWADA
534111,901,534111901,VIJAYAWADA
534460,539,534460539,VIJAYAWADA
522256,318,522256318,VIJAYAWADA
301406,276,301406276,RAI
624801,1230,6248011230,KRISHNAGIRI
624801,1230,6248011230,KRISHNAGIRI
522265,496,522265496,VIJAYAWADA
509381,512,509381512,HYDERABAD-1
583229,425,583229425,HYDERABAD-1
585421,321,585421321,HYDERABAD-1
501503,343,501503343,HYDERABAD-1
509339,417,509339417,HYDERABAD-1
509209,508,509209508,HYDERABAD-1
509126,208,509126208,HYDERABAD-1
584133,633,584133633,HYDERABAD-1
509380,216,509380216,HYDERABAD-1
509129,512,509129512,HYDERABAD-1
509216,306,509216306,HYDERABAD-1
533261,342,533261342,VIJAYAWADA
534401,251,534401251,VIJAYAWADA
534425,237,534425237,VIJAYAWADA
534111,360,534111360,VIJAYAWADA
521213,157,521213157,VIJAYAWADA
521214,240,521214240,VIJAYAWADA
533440,223,533440223,VIJAYAWADA
523265,653,523265653,VIJAYAWADA
521170,389,521170389,VIJAYAWADA
521120,853,521120853,VIJAYAWADA
533210,536,533210536,VIJAYAWADA
522403,261,522403261,VIJAYAWADA
522601,441,522601441,VIJAYAWADA
522615,442,522615442,VIJAYAWADA
517391,2751,5173912751,TIRUPATI
563161,1648,5631611648,TIRUPATI
561206,5024,5612065024,TIRUPATI
515303,5649,5153035649,TIRUPATI
522617,135,522617135,VIJAYAWADA
522647,450,522647450,VIJAYAWADA
533431,617,533431617,VIJAYAWADA
534449,336,534449336,VIJAYAWADA
606902,1203,6069021203,KRISHNAGIRI
624802,1230,6248021230,KRISHNAGIRI
624702,1230,6247021230,KRISHNAGIRI
624709,1230,6247091230,KRISHNAGIRI
522325,597,522325597,VIJAYAWADA
509281,512,509281512,HYDERABAD-1
584128,515,584128515,HYDERABAD-1
585421,322,585421322,HYDERABAD-1
509327,417,509327417,HYDERABAD-1
509235,323,509235323,HYDERABAD-1
509334,121,509334121,HYDERABAD-1
509126,305,509126305,HYDERABAD-1
506324,926,506324926,HYDERABAD-1
509202,202,509202202,HYDERABAD-1
509125,518,509125518,HYDERABAD-1
533431,209,533431209,VIJAYAWADA
534452,548,534452548,VIJAYAWADA
534425,242,534425242,VIJAYAWADA
534467,350,534467350,VIJAYAWADA
521213,159,521213159,VIJAYAWADA
521214,241,521214241,VIJAYAWADA
533433,224,533433224,VIJAYAWADA
523265,655,523265655,VIJAYAWADA
423601,1790,4236011790,SANGVI
534425,237,534425237,VIJAYAWADA
531113,1760,5311131760,VIZAG
522403,251,522403251,VIJAYAWADA
531116,29,53111629,VIZAG
522615,443,522615443,VIJAYAWADA
515571,1647,5155711647,TIRUPATI
563123,1620,5631231620,TIRUPATI
632106,96,63210696,TIRUPATI
561210,5056,5612105056,TIRUPATI
517391,249,517391249,TIRUPATI
534426,383,534426383,VIJAYAWADA
637018,1212,6370181212,KRISHNAGIRI
533431,621,533431621,VIJAYAWADA
522403,261,522403261,VIJAYAWADA
606902,1203,6069021203,KRISHNAGIRI
321024,274,321024274,RAI
624802,1230,6248021230,KRISHNAGIRI
634801,1230,6348011230,KRISHNAGIRI
624620,1230,6246201230,KRISHNAGIRI
509203,604,509203604,HYDERABAD-1
585415,125,585415125,HYDERABAD-1
509207,348,509207348,HYDERABAD-1
501501,513,501501513,HYDERABAD-1
509411,618,509411618,HYDERABAD-1
509216,204,509216204,HYDERABAD-1
509349,417,509349417,HYDERABAD-1
509202,102,509202102,HYDERABAD-1
509202,204,509202204,HYDERABAD-1
509408,309,509408309,HYDERABAD-1
533432,615,533432615,VIJAYAWADA
534427,549,534427549,VIJAYAWADA
534401,245,534401245,VIJAYAWADA
534461,478,534461478,VIJAYAWADA
520013,160,520013160,VIJAYAWADA
521214,410,521214410,VIJAYAWADA
533446,143,533446143,VIJAYAWADA
523265,654,523265654,VIJAYAWADA
423601,1790,4236011790,SANGVI
522314,170,522314170,VIJAYAWADA
531116,1760,5311161760,VIZAG
522403,279,522403279,VIJAYAWADA
531113,468,531113468,VIZAG
522603,266,522603266,VIJAYAWADA
517351,1618,5173511618,TIRUPATI
563123,1651,5631231651,TIRUPATI
250341,1440,2503411440,RAI
250341,1440,2503411440,RAI
136034,152,136034152,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
301413,265,301413265,RAI
301413,253,301413253,RAI
301035,157,301035157,RAI
151501,1436,1515011436,RAI
148024,1443,1480241443,RAI
301401,1802,3014011802,RAI
301406,221,301406221,RAI
301701,1802,3017011802,RAI
301701,1802,3017011802,RAI
301412,1802,3014121802,RAI
502286,106,502286106,HYDERABAD-1
585421,208,585421208,HYDERABAD-1
501503,341,501503341,HYDERABAD-1
509339,103,509339103,HYDERABAD-1
509412,324,509412324,HYDERABAD-1
509334,313,509334313,HYDERABAD-1
509349,511,509349511,HYDERABAD-1
509128,504,509128504,HYDERABAD-1
509380,216,509380216,HYDERABAD-1
509202,205,509202205,HYDERABAD-1
509125,519,509125519,HYDERABAD-1
533432,620,533432620,VIJAYAWADA
534432,553,534432553,VIJAYAWADA
534425,246,534425246,VIJAYAWADA
507301,218,507301218,VIJAYAWADA
521213,203,521213203,VIJAYAWADA
521213,555,521213555,VIJAYAWADA
631205,512,631205512,TIRUPATI
523265,656,523265656,VIJAYAWADA
523265,630,523265630,VIJAYAWADA
533216,511,533216511,VIJAYAWADA
531085,1760,5310851760,VIZAG
523302,659,523302659,VIJAYAWADA
533345,701,533345701,VIJAYAWADA
517351,1660,5173511660,TIRUPATI
563125,1649,5631251649,TIRUPATI
632202,69,63220269,TIRUPATI
515303,5525,5153035525,TIRUPATI
638181,1712,6381811712,KRISHNAGIRI
522647,397,522647397,VIJAYAWADA
637019,1212,6370191212,KRISHNAGIRI
534460,534,534460534,VIJAYAWADA
522256,399,522256399,VIJAYAWADA
301406,275,301406275,RAI
624802,1230,6248021230,KRISHNAGIRI
624801,1230,6248011230,KRISHNAGIRI
624802,1230,6248021230,KRISHNAGIRI
606752,1203,6067521203,KRISHNAGIRI
606752,1203,6067521203,KRISHNAGIRI
502286,117,502286117,HYDERABAD-1
585421,235,585421235,HYDERABAD-1
501203,342,501203342,HYDERABAD-1
509385,204,509385204,HYDERABAD-1
509340,231,509340231,HYDERABAD-1
509217,321,509217321,HYDERABAD-1
509349,513,509349513,HYDERABAD-1
509202,104,509202104,HYDERABAD-1
500079,625,500079625,HYDERABAD-1
509202,206,509202206,HYDERABAD-1
509104,620,509104620,HYDERABAD-1
533450,622,533450622,VIJAYAWADA
521126,819,521126819,VIJAYAWADA
503120,1745,5031201745,HYDERABAD-2
534401,830,534401830,VIJAYAWADA
534425,250,534425250,VIJAYAWADA
507303,346,507303346,VIJAYAWADA
521214,209,521214209,VIJAYAWADA
520008,171,520008171,VIJAYAWADA
522259,273,522259273,VIJAYAWADA
534451,377,534451377,VIJAYAWADA
522647,119,522647119,VIJAYAWADA
533211,318,533211318,VIJAYAWADA
522601,660,522601660,VIJAYAWADA
523302,141,523302141,VIJAYAWADA
522815,148,522815148,VIJAYAWADA
517351,1661,5173511661,TIRUPATI
563134,1654,5631341654,TIRUPATI
632202,95,63220295,TIRUPATI
515212,5644,5152125644,TIRUPATI
638181,1712,6381811712,KRISHNAGIRI
531115,24,53111524,VIZAG
531115,242,531115242,VIZAG
531115,243,531115243,VIZAG
533446,560,533446560,VIZAG
531085,625,531085625,VIZAG
533401,639,533401639,VIZAG
531126,740,531126740,VIZAG
531126,756,531126756,VIZAG
531126,779,531126779,VIZAG
531126,796,531126796,VIZAG
533401,798,533401798,VIZAG
533407,949,533407949,VIZAG
531081,952,531081952,VIZAG
535501,262,535501262,VIZAG
535580,723,535580723,VIZAG
535216,304,535216304,VIZAG
531163,350,531163350,VIZAG
535591,383,535591383,VIZAG
535005,384,535005384,VIZAG
535005,494,535005494,VIZAG
123456,496,123456496,VIZAG
531022,65,53102265,VIZAG
531036,84,53103684,VIZAG
531028,85,53102885,VIZAG
531028,125,531028125,VIZAG
534313,290,534313290,VIZAG
535568,135,535568135,VIZAG
535126,141,535126141,VIZAG
535524,318,535524318,VIZAG
532127,357,532127357,VIZAG
531219,43,53121943,VIZAG
531163,107,531163107,VIZAG
531163,207,531163207,VIZAG
531219,246,531219246,VIZAG
531162,404,531162404,VIZAG
531162,410,531162410,VIZAG
531219,519,531219519,VIZAG
535005,686,535005686,VIZAG
535218,167,535218167,VIZAG
535218,193,535218193,VIZAG
535217,306,535217306,VIZAG
535217,447,535217447,VIZAG
535004,736,535004736,VIZAG
535002,738,535002738,VIZAG
535145,453,535145453,VIZAG
535183,580,535183580,VIZAG
535250,582,535250582,VIZAG
535215,22,53521522,VIZAG
123456,39,12345639,VIZAG
535215,116,535215116,VIZAG
535160,154,535160154,VIZAG
535215,303,535215303,VIZAG
535004,430,535004430,VIZAG
535005,445,535005445,VIZAG
535004,474,535004474,VIZAG
530028,411,530028411,VIZAG
531083,192,531083192,VIZAG
531085,608,531085608,VIZAG
531083,914,531083914,VIZAG
531085,951,531085951,VIZAG
532401,54,53240154,VIZAG
532484,242,532484242,VIZAG
532001,254,532001254,VIZAG
532401,270,532401270,VIZAG
532185,289,532185289,VIZAG
532185,290,532185290,VIZAG
535101,60,53510160,VIZAG
535101,64,53510164,VIZAG
535128,199,535128199,VIZAG
535125,319,535125319,VIZAG
535128,473,535128473,VIZAG
535218,475,535218475,VIZAG
535128,476,535128476,VIZAG
532290,257,532290257,VIZAG
532290,260,532290260,VIZAG
123456,305,123456305,VIZAG
532322,406,532322406,VIZAG
761100,429,761100429,VIZAG
532291,430,532291430,VIZAG
761008,435,761008435,VIZAG
761008,436,761008436,VIZAG
201001,438,201001438,VIZAG
761004,439,761004439,VIZAG
532290,511,532290511,VIZAG
531031,255,531031255,VIZAG
532201,292,532201292,VIZAG
532195,324,532195324,VIZAG
532218,405,532218405,VIZAG
532218,406,532218406,VIZAG
532127,198,532127198,VIZAG
532168,284,532168284,VIZAG
532168,302,532168302,VIZAG
532168,350,532168350,VIZAG
532434,351,532434351,VIZAG
532168,412,532168412,VIZAG
532148,419,532148419,VIZAG
530003,168,530003168,VIZAG
532403,180,532403180,VIZAG
532407,372,532407372,VIZAG
531023,162,531023162,VIZAG
532460,142,532460142,VIZAG
532460,171,532460171,VIZAG
532462,173,532462173,VIZAG
533434,262,533434262,VIZAG
532123,263,532123263,VIZAG
532440,351,532440351,VIZAG
123456,84,12345684,VIZAG
531011,215,531011215,VIZAG
531021,384,531021384,VIZAG
531081,424,531081424,VIZAG
531021,427,531021427,VIZAG
531025,428,531025428,VIZAG
535260,110,535260110,VIZAG
535270,138,535270138,VIZAG
535003,222,535003222,VIZAG
635005,225,635005225,VIZAG
500014,601,500014601,VIZAG
535280,602,535280602,VIZAG
535280,603,535280603,VIZAG
532429,115,532429115,VIZAG
532474,138,532474138,VIZAG
532430,338,532430338,VIZAG
532105,339,532105339,VIZAG
532427,477,532427477,VIZAG
532432,479,532432479,VIZAG
123456,201,123456201,VIZAG
123456,255,123456255,VIZAG
532213,272,532213272,VIZAG
532001,286,532001286,VIZAG
532001,291,532001291,VIZAG
761211,303,761211303,VIZAG
532213,304,532213304,VIZAG
761201,306,761201306,VIZAG
532459,307,532459307,VIZAG
532458,308,532458308,VIZAG
532455,401,532455401,VIZAG
532264,175,532264175,VIZAG
532243,190,532243190,VIZAG
532222,198,532222198,VIZAG
532219,253,532219253,VIZAG
532222,287,532222287,VIZAG
532221,331,532221331,VIZAG
532243,334,532243334,VIZAG
532222,339,532222339,VIZAG
532243,340,532243340,VIZAG
532221,341,532221341,VIZAG
532263,502,532263502,VIZAG
532264,503,532264503,VIZAG
531035,103,531035103,VIZAG
531035,162,531035162,VIZAG
531002,253,531002253,VIZAG
530047,526,530047526,VIZAG
530047,527,530047527,VIZAG
531116,111,531116111,VIZAG
531084,208,531084208,VIZAG
531084,209,531084209,VIZAG
531085,306,531085306,VIZAG
531112,339,531112339,VIZAG
531114,413,531114413,VIZAG
531116,469,531116469,VIZAG
531085,623,531085623,VIZAG
531085,640,531085640,VIZAG
531060,4,5310604,VIZAG
531055,5,5310555,VIZAG
531083,18,53108318,VIZAG
531060,46,53106046,VIZAG
531055,54,53105554,VIZAG
531083,59,53108359,VIZAG
123456,115,123456115,VIZAG
123456,120,123456120,VIZAG
531061,124,531061124,VIZAG
531061,244,531061244,VIZAG
531061,256,531061256,VIZAG
123456,265,123456265,VIZAG
531061,273,531061273,VIZAG
531061,296,531061296,VIZAG
531061,326,531061326,VIZAG
531061,358,531061358,VIZAG
535145,374,535145374,VIZAG
531061,382,531061382,VIZAG
531061,384,531061384,VIZAG
531061,387,531061387,VIZAG
531061,388,531061388,VIZAG
123456,111,123456111,VIZAG
531055,132,531055132,VIZAG
123456,133,123456133,VIZAG
531055,157,531055157,VIZAG
531055,170,531055170,VIZAG
531055,176,531055176,VIZAG
123456,184,123456184,VIZAG
531055,185,531055185,VIZAG
531055,191,531055191,VIZAG
531033,203,531033203,VIZAG
531033,204,531033204,VIZAG
531055,217,531055217,VIZAG
531055,221,531055221,VIZAG
531031,106,531031106,VIZAG
123456,121,123456121,VIZAG
531033,330,531033330,VIZAG
531031,126,531031126,VIZAG
123456,147,123456147,VIZAG
123456,167,123456167,VIZAG
123456,195,123456195,VIZAG
123456,222,123456222,VIZAG
531055,237,531055237,VIZAG
531055,240,531055240,VIZAG
531065,247,531065247,VIZAG
531055,249,531055249,VIZAG
531055,250,531055250,VIZAG
531055,285,531055285,VIZAG
531055,297,531055297,VIZAG
531055,300,531055300,VIZAG
531055,304,531055304,VIZAG
531055,305,531055305,VIZAG
531055,313,531055313,VIZAG
531055,317,531055317,VIZAG
531055,331,531055331,VIZAG
531055,336,531055336,VIZAG
531060,337,531060337,VIZAG
531055,340,531055340,VIZAG
531055,343,531055343,VIZAG
531055,351,531055351,VIZAG
531055,359,531055359,VIZAG
531055,360,531055360,VIZAG
7002,361,7002361,VIZAG
531055,362,531055362,VIZAG
531055,363,531055363,VIZAG
531055,59,53105559,VIZAG
531033,153,531033153,VIZAG
123456,181,123456181,VIZAG
531055,486,531055486,VIZAG
531033,128,531033128,VIZAG
123456,213,123456213,VIZAG
531055,203,531055203,VIZAG
123456,104,123456104,VIZAG
531031,147,531031147,VIZAG
531031,150,531031150,VIZAG
531031,190,531031190,VIZAG
531031,340,531031340,VIZAG
531001,345,531001345,VIZAG
531031,350,531031350,VIZAG
531031,351,531031351,VIZAG
531031,352,531031352,VIZAG
531031,353,531031353,VIZAG
531031,354,531031354,VIZAG
531031,355,531031355,VIZAG
531031,356,531031356,VIZAG
531031,357,531031357,VIZAG
531031,358,531031358,VIZAG
531031,359,531031359,VIZAG
531031,360,531031360,VIZAG
531031,361,531031361,VIZAG
531031,362,531031362,VIZAG
531031,363,531031363,VIZAG
531001,113,531001113,VIZAG
531102,136,531102136,VIZAG
531001,145,531001145,VIZAG
531002,163,531002163,VIZAG
531002,544,531002544,VIZAG
123456,31,12345631,VIZAG
531031,140,531031140,VIZAG
531033,191,531033191,VIZAG
531032,139,531032139,VIZAG
531032,150,531032150,VIZAG
531032,153,531032153,VIZAG
531032,187,531032187,VIZAG
531032,190,531032190,VIZAG
531032,191,531032191,VIZAG
531032,103,531032103,VIZAG
531032,161,531032161,VIZAG
531033,118,531033118,VIZAG
531033,158,531033158,VIZAG
531033,521,531033521,VIZAG
531033,107,531033107,VIZAG
531033,117,531033117,VIZAG
531033,122,531033122,VIZAG
531033,127,531033127,VIZAG
531033,129,531033129,VIZAG
531033,130,531033130,VIZAG
531033,131,531033131,VIZAG
531033,145,531033145,VIZAG
531055,106,531055106,VIZAG
531055,114,531055114,VIZAG
531055,131,531055131,VIZAG
531055,136,531055136,VIZAG
531055,151,531055151,VIZAG
531055,160,531055160,VIZAG
531055,161,531055161,VIZAG
531035,163,531035163,VIZAG
531055,165,531055165,VIZAG
531055,174,531055174,VIZAG
531033,105,531033105,VIZAG
531033,121,531033121,VIZAG
531033,122,531033122,VIZAG
531033,271,531033271,VIZAG
531033,273,531033273,VIZAG
531033,274,531033274,VIZAG
531033,309,531033309,VIZAG
534341,410,534341410,VIJAYAWADA
517132,1193,5171321193,TIRUPATI
533446,810,533446810,VIJAYAWADA
533446,810,533446810,VIJAYAWADA
533446,809,533446809,VIJAYAWADA
533446,809,533446809,VIJAYAWADA
533446,811,533446811,VIJAYAWADA
533446,811,533446811,VIJAYAWADA
533446,812,533446812,VIJAYAWADA
533446,815,533446815,VIJAYAWADA
533446,816,533446816,VIJAYAWADA
533449,243,533449243,VIJAYAWADA
533449,423,533449423,VIJAYAWADA
632007,78,63200778,TIRUPATI
632007,79,63200779,TIRUPATI
632007,80,63200780,TIRUPATI
517132,81,51713281,TIRUPATI
517132,82,51713282,TIRUPATI
517132,83,51713283,TIRUPATI
517132,84,51713284,TIRUPATI
517132,85,51713285,TIRUPATI
517132,86,51713286,TIRUPATI
517001,1184,5170011184,TIRUPATI
517132,1193,5171321193,TIRUPATI
515571,1627,5155711627,TIRUPATI
517326,1625,5173261625,TIRUPATI
517351,1617,5173511617,TIRUPATI
517351,1618,5173511618,TIRUPATI
517351,1629,5173511629,TIRUPATI
517370,1622,5173701622,TIRUPATI
517370,1626,5173701626,TIRUPATI
517391,1621,5173911621,TIRUPATI
563123,1619,5631231619,TIRUPATI
563123,1620,5631231620,TIRUPATI
563123,1623,5631231623,TIRUPATI
563123,1624,5631231624,TIRUPATI
563123,1628,5631231628,TIRUPATI
515671,588,515671588,TIRUPATI
532168,180,532168180,VIZAG
517193,2533,5171932533,TIRUPATI
517234,2532,5172342532,TIRUPATI
533435,612,533435612,VIJAYAWADA
533437,613,533437613,VIJAYAWADA
533435,614,533435614,VIJAYAWADA
533446,817,533446817,VIJAYAWADA
533446,818,533446818,VIJAYAWADA
533446,819,533446819,VIJAYAWADA
533446,820,533446820,VIJAYAWADA
532201,330,532201330,VIZAG
532168,286,532168286,VIZAG
502255,1638,5022551638,HYDERABAD-2
503174,1745,5031741745,HYDERABAD-2
534134,560,534134560,VIJAYAWADA
534301,405,534301405,VIJAYAWADA
534134,560,534134560,VIJAYAWADA
534218,547,534218547,VIJAYAWADA
501503,339,501503339,HYDERABAD-1
501503,340,501503340,HYDERABAD-1
515133,593,515133593,TIRUPATI
515154,206,515154206,TIRUPATI
515154,413,515154413,TIRUPATI
515154,206,515154206,TIRUPATI
515159,589,515159589,TIRUPATI
515159,590,515159590,TIRUPATI
509349,512,509349512,HYDERABAD-1
509324,514,509324514,HYDERABAD-1
509324,502,509324502,HYDERABAD-1
515154,413,515154413,TIRUPATI
515110,513,515110513,TIRUPATI
515101,583,515101583,TIRUPATI
515133,586,515133586,TIRUPATI
515159,587,515159587,TIRUPATI
515159,589,515159589,TIRUPATI
515133,594,515133594,TIRUPATI
507303,113,507303113,VIJAYAWADA
503164,1745,5031641745,HYDERABAD-2
503164,1745,5031641745,HYDERABAD-2
503164,1745,5031641745,HYDERABAD-2
502255,1638,5022551638,HYDERABAD-2
502255,1638,5022551638,HYDERABAD-2
509324,206,509324206,HYDERABAD-1
509340,225,509340225,HYDERABAD-1
509340,230,509340230,HYDERABAD-1
509340,230,509340230,HYDERABAD-1
509340,305,509340305,HYDERABAD-1
509340,150,509340150,HYDERABAD-1
509349,412,509349412,HYDERABAD-1
517391,1312,5173911312,TIRUPATI
533222,131,533222131,VIJAYAWADA
533274,401,533274401,VIJAYAWADA
631101,104,631101104,TIRUPATI
631208,125,631208125,TIRUPATI
631208,130,631208130,TIRUPATI
631208,132,631208132,TIRUPATI
631202,139,631202139,TIRUPATI
631207,256,631207256,TIRUPATI
631205,350,631205350,TIRUPATI
631202,415,631202415,TIRUPATI
631202,441,631202441,TIRUPATI
631205,442,631205442,TIRUPATI
631205,466,631205466,TIRUPATI
631207,468,631207468,TIRUPATI
631211,479,631211479,TIRUPATI
631211,479,631211479,TIRUPATI
631207,481,631207481,TIRUPATI
517592,482,517592482,TIRUPATI
632510,487,632510487,TIRUPATI
631205,488,631205488,TIRUPATI
631205,489,631205489,TIRUPATI
632502,490,632502490,TIRUPATI
632502,491,632502491,TIRUPATI
631101,492,631101492,TIRUPATI
631101,493,631101493,TIRUPATI
631207,494,631207494,TIRUPATI
631207,495,631207495,TIRUPATI
631205,496,631205496,TIRUPATI
631209,497,631209497,TIRUPATI
631207,498,631207498,TIRUPATI
631202,499,631202499,TIRUPATI
631202,500,631202500,TIRUPATI
631304,501,631304501,TIRUPATI
632502,502,632502502,TIRUPATI
516150,503,516150503,TIRUPATI
631101,504,631101504,TIRUPATI
632502,505,632502505,TIRUPATI
631202,506,631202506,TIRUPATI
534134,493,534134493,VIJAYAWADA
534156,170,534156170,VIJAYAWADA
509327,418,509327418,HYDERABAD-1
517551,207,517551207,TIRUPATI
534222,486,534222486,VIJAYAWADA
534134,561,534134561,VIJAYAWADA
517551,207,517551207,TIRUPATI
517591,208,517591208,TIRUPATI
517583,209,517583209,TIRUPATI
517589,210,517589210,TIRUPATI
517589,211,517589211,TIRUPATI
517587,212,517587212,TIRUPATI
517587,213,517587213,TIRUPATI
517591,214,517591214,TIRUPATI
517591,215,517591215,TIRUPATI
517591,214,517591214,TIRUPATI
517416,262,517416262,TIRUPATI
517129,251,517129251,TIRUPATI
517591,126,517591126,TIRUPATI
517131,22,51713122,TIRUPATI
517131,263,517131263,TIRUPATI
517129,264,517129264,TIRUPATI
517129,265,517129265,TIRUPATI
517129,266,517129266,TIRUPATI
517214,490,517214490,TIRUPATI
517192,719,517192719,TIRUPATI
517213,816,517213816,TIRUPATI
517213,817,517213817,TIRUPATI
517214,887,517214887,TIRUPATI
517213,1172,5172131172,TIRUPATI
517214,2494,5172142494,TIRUPATI
517234,2532,5172342532,TIRUPATI
515133,573,515133573,TIRUPATI
515133,89,51513389,TIRUPATI
515133,505,515133505,TIRUPATI
515231,563,515231563,TIRUPATI
515110,581,515110581,TIRUPATI
515133,591,515133591,TIRUPATI
509235,409,509235409,HYDERABAD-1
515211,5597,5152115597,TIRUPATI
509336,616,509336616,HYDERABAD-1
632204,72,63220472,TIRUPATI
632007,78,63200778,TIRUPATI
517132,81,51713281,TIRUPATI
517132,86,51713286,TIRUPATI
517132,87,51713287,TIRUPATI
632006,88,63200688,TIRUPATI
632104,89,63210489,TIRUPATI
632104,89,63210489,TIRUPATI
632202,91,63220291,TIRUPATI
515212,5579,5152125579,TIRUPATI
515601,5625,5156015625,TIRUPATI
572124,5640,5721245640,TIRUPATI
515291,5641,5152915641,TIRUPATI
515291,5642,5152915642,TIRUPATI
515212,5644,5152125644,TIRUPATI
533468,138,533468138,VIJAYAWADA
517419,2743,5174192743,TIRUPATI
301402,1802,3014021802,RAI
301427,1802,3014271802,RAI
301427,1802,3014271802,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
301401,1802,3014011802,RAI
517214,824,517214824,TIRUPATI
533222,539,533222539,VIJAYAWADA
584167,317,584167317,HYDERABAD-1
583229,427,583229427,HYDERABAD-1
584124,614,584124614,HYDERABAD-1
509382,124,509382124,HYDERABAD-1
509382,125,509382125,HYDERABAD-1
509380,219,509380219,HYDERABAD-1
509380,423,509380423,HYDERABAD-1
509001,427,509001427,HYDERABAD-1
509382,607,509382607,HYDERABAD-1
509382,631,509382631,HYDERABAD-1
500032,630,500032630,HYDERABAD-1
509357,108,509357108,HYDERABAD-1
509357,516,509357516,HYDERABAD-1
509357,605,509357605,HYDERABAD-1
509408,512,509408512,HYDERABAD-1
509408,513,509408513,HYDERABAD-1
509408,514,509408514,HYDERABAD-1
509408,515,509408515,HYDERABAD-1
509408,701,509408701,HYDERABAD-1
509408,702,509408702,HYDERABAD-1
509408,703,509408703,HYDERABAD-1
509408,704,509408704,HYDERABAD-1
509336,617,509336617,HYDERABAD-1
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
509337,111,509337111,HYDERABAD-1
509339,314,509339314,HYDERABAD-1
509339,328,509339328,HYDERABAD-1
509339,504,509339504,HYDERABAD-1
585227,315,585227315,HYDERABAD-1
585329,320,585329320,HYDERABAD-1
509335,276,509335276,HYDERABAD-1
501203,338,501203338,HYDERABAD-1
509335,276,509335276,HYDERABAD-1
534425,248,534425248,VIJAYAWADA
534427,841,534427841,VIJAYAWADA
534425,378,534425378,VIJAYAWADA
534425,379,534425379,VIJAYAWADA
534425,380,534425380,VIJAYAWADA
534425,381,534425381,VIJAYAWADA
534112,382,534112382,VIJAYAWADA
534451,409,534451409,VIJAYAWADA
534401,801,534401801,VIJAYAWADA
534406,802,534406802,VIJAYAWADA
534406,803,534406803,VIJAYAWADA
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
